instances,classes,test_distribution,retraining_time,adjustment_time,opt_time
3000,6,[0.10426057 0.04651293 0.08764026 0.06666673 0.6840259  0.01089361],0.3944272994995117,0.03453850746154785,0.21832942962646484
3000,6,[0.1965362  0.01788038 0.17123855 0.13178631 0.24901213 0.23354643],0.40825605392456055,0.032538414001464844,0.2230367660522461
3000,6,[0.18016384 0.1946432  0.08926966 0.00609671 0.02689548 0.5029311 ],0.39133739471435547,0.032007694244384766,0.1840672492980957
3000,6,[0.0901124  0.11054878 0.08183168 0.07918493 0.19181764 0.44650456],0.3925602436065674,0.03250932693481445,0.23213744163513184
3000,6,[0.1622928  0.04557237 0.13082    0.25867578 0.17144582 0.23119322],0.3945162296295166,0.033566951751708984,0.2602841854095459
3000,6,[0.11816281 0.00503374 0.31275527 0.20729839 0.16372737 0.19302243],0.4036893844604492,0.03254508972167969,0.17022252082824707
3000,6,[0.63998789 0.01533433 0.11092081 0.1686188  0.0494952  0.01564297],0.3827841281890869,0.03200888633728027,0.20719242095947266
3000,6,[0.02765813 0.12611275 0.08483807 0.10721261 0.29812269 0.35605574],0.38445115089416504,0.03252601623535156,0.20155787467956543
3000,6,[0.19819524 0.35755835 0.04931018 0.27540886 0.00484085 0.11468652],0.38039183616638184,0.032007455825805664,0.22117352485656738
3000,6,[0.15687407 0.33833482 0.07532028 0.21177046 0.0195036  0.19819676],0.39325571060180664,0.03300929069519043,0.21523404121398926
3000,6,[0.21692222 0.02667404 0.19876302 0.24860703 0.19524263 0.11379106],0.38425636291503906,0.03202319145202637,0.20484232902526855
3000,6,[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.61313193],0.38764405250549316,0.033006906509399414,0.1650385856628418
3000,6,[0.39194788 0.03450389 0.13722332 0.25654368 0.15383    0.02595122],0.38543009757995605,0.03400731086730957,0.34916257858276367
3000,6,[0.28102893 0.05532203 0.05365389 0.00315942 0.44463315 0.16220257],0.396986722946167,0.03300023078918457,0.15621709823608398
3000,6,[0.11506078 0.02962035 0.07521455 0.31477065 0.12093528 0.34439839],0.39455461502075195,0.03200793266296387,0.22210168838500977
3000,6,[0.03265716 0.036321   0.05075015 0.51033901 0.27715047 0.09278221],0.3993186950683594,0.03200817108154297,0.8043551445007324
3000,6,[0.43214289 0.05036029 0.09261731 0.03047052 0.35966522 0.03474377],0.38699841499328613,0.03251504898071289,0.17872142791748047
3000,6,[0.14050258 0.13400773 0.31904851 0.14106279 0.23889524 0.02648315],0.38863539695739746,0.031998395919799805,0.1553804874420166
3000,6,[0.06741835 0.11150697 0.06452836 0.05677193 0.20353544 0.49623895],0.38809967041015625,0.03200674057006836,0.29128146171569824
3000,6,[0.05458609 0.11362916 0.00142974 0.03372033 0.30458188 0.4920528 ],0.4004209041595459,0.032557010650634766,0.17452001571655273
3000,6,[0.07725868 0.02165174 0.16065859 0.28172769 0.29124301 0.16746029],0.39154839515686035,0.032007694244384766,0.15358376502990723
3000,6,[0.11887349 0.07769872 0.00312886 0.28738315 0.09623791 0.41667787],0.4065287113189697,0.03300142288208008,0.23804831504821777
3000,6,[0.00129859 0.2129641  0.48593956 0.05157028 0.02878708 0.21944039],0.40492868423461914,0.0330052375793457,0.22778964042663574
3000,6,[0.07395671 0.13441185 0.41625443 0.1395127  0.03211128 0.20375303],0.3970680236816406,0.032007455825805664,0.15311288833618164
3000,6,[0.22098738 0.25305969 0.02249079 0.16133173 0.15916102 0.18296939],0.39185309410095215,0.032999277114868164,0.2825632095336914
3000,6,[0.14118216 0.14346203 0.01758469 0.62057543 0.01054533 0.06665035],0.38843488693237305,0.03153824806213379,0.5708973407745361
3000,6,[0.14690656 0.09941784 0.10297544 0.5336155  0.05965471 0.05742995],0.3902876377105713,0.032160282135009766,0.3790590763092041
3000,6,[0.05360882 0.16949517 0.07480697 0.29477858 0.40315951 0.00415096],0.3978846073150635,0.03302359580993652,0.6478486061096191
3000,6,[0.29716373 0.17486222 0.18739003 0.0436705  0.02933849 0.26757504],0.3923909664154053,0.03202009201049805,0.2787027359008789
3000,6,[0.31471849 0.06659281 0.10082672 0.22183911 0.02860845 0.26741442],0.39231204986572266,0.03201723098754883,0.20905327796936035
3000,6,[0.0388316  0.0764787  0.49505823 0.19238124 0.04663946 0.15061077],0.38446784019470215,0.03202223777770996,0.16207337379455566
3000,6,[0.00290327 0.0317564  0.13263155 0.37648859 0.35786451 0.09835568],0.3900136947631836,0.03261256217956543,0.2823491096496582
3000,6,[0.05785455 0.23710604 0.04481782 0.24108622 0.40783615 0.01129923],0.3973240852355957,0.03299856185913086,0.557528018951416
3000,6,[0.05067638 0.15694135 0.16916769 0.32837134 0.04964702 0.24519622],0.41581058502197266,0.03201127052307129,0.2536766529083252
3000,6,"[4.46687133e-02 1.33427700e-01 4.14417113e-04 3.21057625e-02
 1.49342495e-01 6.40040913e-01]",0.40430450439453125,0.03151369094848633,0.18955349922180176
3000,6,[0.54885034 0.15612148 0.0902922  0.07767007 0.05611653 0.07094938],0.39551830291748047,0.032007694244384766,0.21738386154174805
3000,6,[0.0741215  0.22860684 0.28140965 0.11920777 0.22840054 0.0682537 ],0.39577221870422363,0.032000064849853516,0.4430370330810547
3000,6,[0.09699227 0.38958519 0.07896046 0.09715305 0.25077158 0.08653745],0.3892958164215088,0.03250718116760254,0.3993372917175293
3000,6,[0.00558523 0.04525303 0.2294197  0.38377554 0.27488186 0.06108464],0.40903162956237793,0.03300356864929199,0.15408587455749512
3000,6,[0.04672736 0.04416695 0.24218771 0.44937728 0.14866489 0.06887581],0.41749143600463867,0.03208041191101074,0.15049219131469727
3000,6,[0.11028723 0.45270567 0.06300702 0.31615458 0.03975797 0.01808754],0.3916902542114258,0.0332033634185791,0.34065842628479004
3000,6,[0.07399817 0.22977819 0.29909642 0.12292894 0.12544984 0.14874844],0.39685654640197754,0.03300809860229492,0.39118027687072754
3000,6,[0.16744775 0.04500039 0.38945358 0.18356227 0.05704641 0.1574896 ],0.38739490509033203,0.032007455825805664,0.16009116172790527
3000,6,[0.35968803 0.27416633 0.05264278 0.01550897 0.02969126 0.26830263],0.3914666175842285,0.031572818756103516,0.2681865692138672
3000,6,[0.00785722 0.09354997 0.06790724 0.08540372 0.32361745 0.4216644 ],0.3932664394378662,0.03251338005065918,0.27034473419189453
3000,6,[0.06837388 0.16156118 0.09415867 0.02368082 0.43676437 0.21546107],0.3822920322418213,0.03252458572387695,0.1565854549407959
3000,6,[0.35842344 0.10975707 0.18106593 0.0711449  0.06305852 0.21655013],0.3939328193664551,0.03253650665283203,0.31583476066589355
3000,6,[0.04547297 0.06740096 0.08224208 0.22109663 0.3908892  0.19289816],0.416257381439209,0.032509803771972656,0.16161179542541504
3000,6,[0.03628839 0.53569469 0.10104318 0.05270164 0.2025118  0.07176031],0.41982483863830566,0.032007694244384766,0.2529122829437256
3000,6,[0.02595974 0.07888669 0.31864588 0.02471123 0.12591981 0.42587665],0.397566556930542,0.033007144927978516,0.20407414436340332
3000,7,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.6840259
 0.01089361]",0.42252373695373535,0.042557477951049805,0.18778181076049805
3000,7,"[0.1965362  0.18911893 0.08451828 0.02689548 0.02037255 0.24901213
 0.23354643]",0.4220573902130127,0.04156827926635742,0.2641441822052002
3000,7,"[0.0901124  0.09005144 0.02049734 0.08183168 0.09231418 0.08926966
 0.5359233 ]",0.4203298091888428,0.04056143760681152,0.1984395980834961
3000,7,"[0.1622928  0.04557237 0.13082    0.02299262 0.19181764 0.21531134
 0.23119322]",0.41294026374816895,0.0415499210357666,0.366290807723999
3000,7,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.16372737
 0.19302243]",0.4370100498199463,0.04455900192260742,0.38606786727905273
3000,7,"[0.02765813 0.61232976 0.01533433 0.11092081 0.1686188  0.0494952
 0.01564297]",0.4169774055480957,0.0411534309387207,0.224198579788208
3000,7,"[0.15377088 0.08483807 0.10721261 0.20993203 0.08819067 0.23652837
 0.11952737]",0.4194934368133545,0.04100298881530762,0.1936488151550293
3000,7,"[0.19819524 0.29701365 0.07532028 0.0345346  0.17723586 0.10301384
 0.11468652]",0.44004273414611816,0.040570735931396484,0.2330935001373291
3000,7,"[0.15687407 0.06004815 0.02667404 0.19876302 0.35944396 0.08440571
 0.11379106]",0.4150876998901367,0.04200172424316406,0.28164219856262207
3000,7,"[0.25024083 0.02005552 0.06494819 0.01478254 0.03684098 0.30409824
 0.30903369]",0.4296841621398926,0.04198908805847168,0.27578210830688477
3000,7,"[0.39000486 0.00194302 0.03450389 0.13722332 0.25654368 0.15383
 0.02595122]",0.427166223526001,0.041004180908203125,0.22868585586547852
3000,7,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05681332 0.44463315
 0.16220257]",0.4260520935058594,0.04200005531311035,0.18309330940246582
3000,7,"[0.03265716 0.18723851 0.31477065 0.095401   0.02553428 0.25161619
 0.09278221]",0.41466259956359863,0.041007280349731445,0.1880805492401123
3000,7,"[0.06897816 0.05075015 0.36277488 0.09261731 0.03047052 0.35966522
 0.03474377]",0.4241507053375244,0.040999650955200195,0.2598259449005127
3000,7,"[0.14050258 0.13400773 0.15763258 0.16141593 0.14106279 0.23889524
 0.02648315]",0.42125701904296875,0.042009830474853516,0.24358177185058594
3000,7,"[0.06741835 0.11150697 0.06452836 0.05677193 0.20353544 0.00418615
 0.4920528 ]",0.413693904876709,0.04155230522155762,0.22741317749023438
3000,7,"[0.05458609 0.11362916 0.00142974 0.03372033 0.05620369 0.28172769
 0.45870331]",0.42932558059692383,0.04151606559753418,0.28632330894470215
3000,7,"[0.07725868 0.02165174 0.01996307 0.07769872 0.29051201 0.34545549
 0.16746029]",0.4194071292877197,0.041541337966918945,0.21108794212341309
3000,7,"[0.19970107 0.01456162 0.36905944 0.11688013 0.05157028 0.02878708
 0.21944039]",0.42125797271728516,0.04154348373413086,0.21809601783752441
3000,7,"[0.00129859 0.07265811 0.13441185 0.41625443 0.1395127  0.03211128
 0.20375303]",0.4035501480102539,0.041837453842163086,0.3501608371734619
3000,7,"[0.14118216 0.07980522 0.25305969 0.02249079 0.16133173 0.15916102
 0.18296939]",0.44056248664855957,0.0420074462890625,0.22739028930664062
3000,7,"[0.2463244  0.0383198  0.01758469 0.62057543 0.01054533 0.0092204
 0.05742995]",0.41851186752319336,0.04156756401062012,0.22804808616638184
3000,7,"[0.05360882 0.09329773 0.1510044  0.05138888 0.2433897  0.2902258
 0.11708466]",0.4212076663970947,0.04100298881530762,0.32477450370788574
3000,7,"[0.22310399 0.07405973 0.17486222 0.18739003 0.0436705  0.29276257
 0.00415096]",0.4206228256225586,0.041555166244506836,0.3222825527191162
3000,7,"[3.14718493e-01 6.65928133e-02 1.00826719e-01 2.21839112e-01
 2.84478236e-02 1.60623128e-04 2.67414417e-01]",0.42978596687316895,0.041548967361450195,0.19129133224487305
3000,7,"[0.00290327 0.03592832 0.0764787  0.49505823 0.19238124 0.04663946
 0.15061077]",0.41644835472106934,0.041533470153808594,0.24309039115905762
3000,7,"[0.03465967 0.02319488 0.10943667 0.37648859 0.35786451 0.08705646
 0.01129923]",0.4134504795074463,0.04101395606994629,0.32298779487609863
3000,7,"[0.20761773 0.08734286 0.04481782 0.03700702 0.2040792  0.17393916
 0.24519622]",0.428539514541626,0.0420079231262207,0.2526381015777588
3000,7,"[0.04466871 0.00600766 0.12742003 0.03252018 0.14934249 0.34519768
 0.29484323]",0.441509485244751,0.04153037071228027,0.25910353660583496
3000,7,"[0.17851083 0.37033951 0.15612148 0.0902922  0.07767007 0.05611653
 0.07094938]",0.42302918434143066,0.04052305221557617,0.2590796947479248
3000,7,"[0.0741215  0.22860684 0.18384913 0.09756052 0.11920777 0.22840054
 0.0682537 ]",0.41648316383361816,0.042484283447265625,0.3488461971282959
3000,7,"[0.09699227 0.18326568 0.28527997 0.09715305 0.00134252 0.24942906
 0.08653745]",0.42705774307250977,0.042505502700805664,0.35776662826538086
3000,7,"[0.00558523 0.04525303 0.04005606 0.24218771 0.59804216 0.00779117
 0.06108464]",0.4201662540435791,0.04102778434753418,0.42214465141296387
3000,7,"[0.04672736 0.06355987 0.45270567 0.06300702 0.15645939 0.15969519
 0.05784551]",0.4110593795776367,0.041512489318847656,0.21312618255615234
3000,7,"[0.07399817 0.22977819 0.29909642 0.12292894 0.12544984 0.1306609
 0.01808754]",0.4256312847137451,0.04099917411804199,0.18618464469909668
3000,7,"[0.16744775 0.04500039 0.14723989 0.24221369 0.18356227 0.05704641
 0.1574896 ]",0.42275071144104004,0.041007041931152344,0.25264501571655273
3000,7,"[0.10140719 0.06790724 0.46453993 0.05264278 0.01550897 0.02969126
 0.26830263]",0.4334425926208496,0.04099917411804199,0.18921279907226562
3000,7,"[0.00785722 0.06051666 0.16156118 0.02478309 0.06937558 0.25424187
 0.4216644 ]",0.4287881851196289,0.04201221466064453,0.26979923248291016
3000,7,"[0.34777455 0.01064889 0.10975707 0.25221083 0.06305852 0.00108906
 0.21546107]",0.44066405296325684,0.04200434684753418,0.2636392116546631
3000,7,"[0.04547297 0.06740096 0.08224208 0.22109663 0.2330338  0.1578554
 0.19289816]",0.41657161712646484,0.042999267578125,0.23407912254333496
3000,7,"[0.03628839 0.41191515 0.12377954 0.10104318 0.05270164 0.2025118
 0.07176031]",0.42997264862060547,0.04200172424316406,0.23015284538269043
3000,7,"[0.02595974 0.07888669 0.31864588 0.12683387 0.02379717 0.08999375
 0.33588291]",0.43869972229003906,0.040506601333618164,0.19932198524475098
3000,7,"[0.06118823 0.29797613 0.08509799 0.1856665  0.10393645 0.20671745
 0.05941724]",0.42784929275512695,0.0420069694519043,0.29180002212524414
3000,7,"[0.30857438 0.02743184 0.18422361 0.17977688 0.1227132  0.06457744
 0.11270265]",0.4104733467102051,0.04100775718688965,0.25663304328918457
3000,7,"[0.07800969 0.10894742 0.46931668 0.13870324 0.00656308 0.12933024
 0.06912964]",0.42963290214538574,0.04100847244262695,0.18409156799316406
3000,7,"[0.01705251 0.09889227 0.26201749 0.01773143 0.48370688 0.08376299
 0.03683642]",0.41754865646362305,0.04100823402404785,0.2806396484375
3000,7,"[0.0983227  0.20306024 0.05497263 0.00434596 0.36380058 0.00387189
 0.27162601]",0.4068453311920166,0.04155230522155762,0.1911013126373291
3000,7,"[0.2045296  0.12936877 0.22023036 0.18204355 0.04555313 0.02469371
 0.19358088]",0.4333071708679199,0.04099917411804199,0.18013501167297363
3000,7,"[0.16063445 0.08619111 0.02758611 0.10352287 0.010901   0.56195405
 0.04921041]",0.4282844066619873,0.042999267578125,0.2060682773590088
3000,7,"[0.29948003 0.10672583 0.01033164 0.22699275 0.06963303 0.0983173
 0.18851943]",0.43773674964904785,0.041544437408447266,0.2070310115814209
3000,8,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.60345125 0.01089361]",0.4543588161468506,0.05154728889465332,0.297607421875
3000,8,"[0.1965362  0.17827084 0.08926966 0.00609671 0.02689548 0.02037255
 0.24901213 0.23354643]",0.45513391494750977,0.051549673080444336,0.25478219985961914
3000,8,"[0.0901124  0.0721804  0.01787104 0.02049734 0.08183168 0.07918493
 0.19181764 0.44650456]",0.4574894905090332,0.05200815200805664,0.2356407642364502
3000,8,"[0.11816281 0.08970236 0.13082    0.09726664 0.16140914 0.17144582
 0.03817079 0.19302243]",0.4556262493133545,0.051558494567871094,0.27806949615478516
3000,8,"[0.12319655 0.51679134 0.00326231 0.01207202 0.11092081 0.1686188
 0.0494952  0.01564297]",0.44269442558288574,0.051007747650146484,0.25362062454223633
3000,8,"[0.02765813 0.12611275 0.08483807 0.10721261 0.20993203 0.08819067
 0.23652837 0.11952737]",0.4866771697998047,0.051007747650146484,0.2936413288116455
3000,8,"[0.15687407 0.04132117 0.29701365 0.07532028 0.0345346  0.17723586
 0.10301384 0.11468652]",0.45241594314575195,0.05155825614929199,0.31563377380371094
3000,8,"[0.21692222 0.02667404 0.14327181 0.05549121 0.24860703 0.11083693
 0.08440571 0.11379106]",0.5056431293487549,0.05101418495178223,0.28162646293640137
3000,8,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.547597   0.02595122]",0.47062110900878906,0.050011634826660156,0.2686271667480469
3000,8,"[0.28102893 0.05532203 0.05365389 0.00315942 0.17051082 0.25654368
 0.01757866 0.16220257]",0.5035614967346191,0.052556753158569336,0.24809002876281738
3000,8,"[0.03265716 0.08240362 0.02962035 0.07521455 0.31477065 0.12093528
 0.25161619 0.09278221]",0.4744558334350586,0.050000905990600586,0.29363489151000977
3000,8,"[0.06897816 0.05075015 0.36277488 0.09261731 0.03047052 0.02447631
 0.3351889  0.03474377]",0.48158740997314453,0.05056500434875488,0.2892584800720215
3000,8,"[0.14050258 0.03842274 0.095585   0.15763258 0.16141593 0.14106279
 0.23889524 0.02648315]",0.44409680366516113,0.05100893974304199,0.2398240566253662
3000,8,"[0.05458609 0.01283226 0.1007969  0.07523843 0.05677193 0.20353544
 0.00418615 0.4920528 ]",0.4508237838745117,0.05156898498535156,0.2460625171661377
3000,8,"[0.07725868 0.02165174 0.07073457 0.03372033 0.05620369 0.28172769
 0.29124301 0.16746029]",0.45849013328552246,0.05200767517089844,0.24510669708251953
3000,8,"[0.11887349 0.07769872 0.00312886 0.01456162 0.27282153 0.09623791
 0.19723748 0.21944039]",0.45804595947265625,0.050550222396850586,0.2966921329498291
3000,8,"[0.00129859 0.07265811 0.13441185 0.4918337  0.05157028 0.01236315
 0.03211128 0.20375303]",0.4646143913269043,0.05164742469787598,0.38666486740112305
3000,8,"[0.14118216 0.07980522 0.25305969 0.02249079 0.12808513 0.0332466
 0.15916102 0.18296939]",0.44965672492980957,0.05099749565124512,0.31999826431274414
3000,8,"[0.2463244  0.0383198  0.01758469 0.04707095 0.57350447 0.01054533
 0.0092204  0.05742995]",0.4476335048675537,0.05102276802062988,0.2976858615875244
3000,8,"[0.05360882 0.09329773 0.07619743 0.07480697 0.29477858 0.2902258
 0.1129337  0.00415096]",0.43506884574890137,0.05253481864929199,0.2222294807434082
3000,8,"[2.97163726e-01 1.74862222e-01 1.01120768e-02 1.77277948e-01
 4.36704954e-02 2.93384919e-02 1.60623128e-04 2.67414417e-01]",0.4425780773162842,0.05154561996459961,0.2300887107849121
3000,8,"[0.0388316  0.0764787  0.1994082  0.06659281 0.22905722 0.09360861
 0.09877264 0.19725023]",0.4732327461242676,0.049994707107543945,0.35617852210998535
3000,8,"[0.00290327 0.0317564  0.13263155 0.37648859 0.30560942 0.05225509
 0.08705646 0.01129923]",0.4261624813079834,0.052553415298461914,0.26908159255981445
3000,8,"[0.05785455 0.14976318 0.08734286 0.04481782 0.03700702 0.2040792
 0.17393916 0.24519622]",0.4575972557067871,0.05100870132446289,0.2446761131286621
3000,8,"[0.04466871 0.00600766 0.12742003 0.00041442 0.03210576 0.14934249
 0.34519768 0.29484323]",0.48983049392700195,0.05054616928100586,0.25205516815185547
3000,8,"[0.0741215  0.47472885 0.15612148 0.0902922  0.07767007 0.05611653
 0.00269567 0.0682537 ]",0.44991087913513184,0.05200004577636719,0.30071568489074707
3000,8,"[0.09699227 0.20573606 0.18384913 0.07896046 0.01860006 0.11920777
 0.2101168  0.08653745]",0.44070863723754883,0.05054187774658203,0.228102445602417
3000,8,"[0.00558523 0.04525303 0.2294197  0.05282407 0.32960895 0.00134252
 0.27488186 0.06108464]",0.4529609680175781,0.05099987983703613,0.2156205177307129
3000,8,"[0.04672736 0.04416695 0.01939291 0.45270567 0.2194664  0.14866489
 0.0110303  0.05784551]",0.4450039863586426,0.05100727081298828,0.25066328048706055
3000,8,"[0.07399817 0.22977819 0.29909642 0.02312713 0.09980181 0.12544984
 0.1306609  0.01808754]",0.4519219398498535,0.04955554008483887,0.21201395988464355
3000,8,"[0.16744775 0.04500039 0.14723989 0.24221369 0.12979565 0.05376662
 0.05704641 0.1574896 ]",0.4539358615875244,0.05160403251647949,0.37433958053588867
3000,8,"[0.00785722 0.09354997 0.06790724 0.08540372 0.37913621 0.05264278
 0.01550897 0.29799389]",0.46030712127685547,0.05202221870422363,0.24262094497680664
3000,8,"[0.06837388 0.16156118 0.09415867 0.02368082 0.23056105 0.14205574
 0.06414758 0.21546107]",0.44635558128356934,0.05055689811706543,0.33362460136413574
3000,8,"[0.19511601 0.16330743 0.0577892  0.05196787 0.18106593 0.13420343
 0.02365198 0.19289816]",0.44159364700317383,0.051544189453125,0.27462315559387207
3000,8,"[0.03628839 0.00918459 0.06740096 0.45910914 0.10104318 0.05270164
 0.2025118  0.07176031]",0.4488976001739502,0.05102276802062988,0.24261713027954102
3000,8,"[0.02595974 0.07888669 0.31864588 0.02471123 0.10212264 0.02379717
 0.08999375 0.33588291]",0.4571492671966553,0.05255722999572754,0.31263232231140137
3000,8,"[0.06118823 0.29797613 0.08509799 0.1856665  0.10393645 0.0888546
 0.11786285 0.05941724]",0.43922948837280273,0.05102276802062988,0.2586386203765869
3000,8,"[0.30857438 0.02743184 0.18422361 0.17977688 0.09497033 0.00656308
 0.08575724 0.11270265]",0.4509427547454834,0.05099821090698242,0.2587158679962158
3000,8,"[0.01705251 0.06095718 0.10894742 0.20873659 0.26058009 0.27459656
 0.03229322 0.03683642]",0.4590632915496826,0.05151009559631348,0.22008109092712402
3000,8,"[0.0983227  0.01762208 0.24475674 0.01726075 0.34653983 0.00387189
 0.1510266  0.12059941]",0.48857951164245605,0.05156540870666504,0.3701939582824707
3000,8,"[0.2045296  0.09685334 0.03251543 0.0224572  0.19777316 0.18204355
 0.07024684 0.19358088]",0.49545884132385254,0.053519487380981445,0.32680821418762207
3000,8,"[0.16063445 0.08619111 0.02758611 0.10352287 0.010901   0.39288987
 0.16906418 0.04921041]",0.4894545078277588,0.05457258224487305,0.2510390281677246
3000,8,"[0.29948003 0.10672583 0.01033164 0.1767935  0.05019925 0.06963303
 0.0983173  0.18851943]",0.48962950706481934,0.05153679847717285,0.2430894374847412
3000,8,"[0.02927945 0.21751697 0.00112469 0.23361249 0.16213015 0.19477327
 0.03155115 0.13001182]",0.5132787227630615,0.05154776573181152,0.3456289768218994
3000,8,"[0.33193433 0.00270668 0.01800851 0.06773741 0.12083605 0.00375582
 0.20017567 0.25484553]",0.4474325180053711,0.05100750923156738,0.29183101654052734
3000,8,"[0.48679542 0.07796234 0.03293147 0.09503553 0.17398817 0.07961142
 0.02333101 0.03034463]",0.46770334243774414,0.05253124237060547,0.2526125907897949
3000,8,"[0.07439843 0.11479654 0.17525632 0.35078439 0.14480194 0.00492686
 0.09030183 0.04473368]",0.4576075077056885,0.050025224685668945,0.42287611961364746
3000,8,"[0.14026689 0.04852705 0.09734823 0.40813026 0.05584018 0.07147873
 0.05349995 0.1249087 ]",0.4458310604095459,0.05052375793457031,0.24531197547912598
3000,8,"[0.00221965 0.1205352  0.27207273 0.18629268 0.03374018 0.14101188
 0.04480702 0.19932067]",0.4507131576538086,0.05100512504577637,0.256695032119751
3000,8,"[0.11322242 0.20945309 0.1933021  0.02233756 0.03996735 0.01454875
 0.20781336 0.19935537]",0.45099401473999023,0.05200028419494629,0.2980785369873047
3000,9,"[0.10426057 0.04651293 0.06364308 0.02399718 0.06666673 0.08057464
 0.38079844 0.22265281 0.01089361]",0.47813916206359863,0.06151270866394043,0.3288230895996094
3000,9,"[0.0901124  0.09005144 0.01637236 0.17827084 0.08926966 0.00609671
 0.02689548 0.02037255 0.48255856]",0.49665045738220215,0.06300735473632812,0.5270059108734131
3000,9,"[0.1622928  0.03836838 0.00720399 0.07462769 0.05619231 0.02299262
 0.19181764 0.21531134 0.23119322]",0.4978640079498291,0.062001943588256836,0.29141855239868164
3000,9,"[0.11816281 0.00503374 0.31275527 0.16140914 0.04588925 0.01207202
 0.11092081 0.04073453 0.19302243]",0.4941544532775879,0.06154823303222656,0.25246572494506836
3000,9,"[0.02765813 0.12611275 0.08483807 0.10721261 0.29416633 0.00395636
 0.29091758 0.0494952  0.01564297]",0.48647046089172363,0.06099820137023926,0.2574498653411865
3000,9,"[0.19819524 0.29701365 0.0605447  0.01477558 0.0345346  0.17723586
 0.09817299 0.00484085 0.11468652]",0.530430793762207,0.06939816474914551,0.43735599517822266
3000,9,"[0.15687407 0.06004815 0.02667404 0.14327181 0.05549121 0.24860703
 0.11083693 0.08440571 0.11379106]",0.48637962341308594,0.06199979782104492,0.29379868507385254
3000,9,"[0.25024083 0.02005552 0.06494819 0.01478254 0.0419208  0.03450389
 0.13722332 0.41037368 0.02595122]",0.49882006645202637,0.061510562896728516,0.3126366138458252
3000,9,"[0.11506078 0.02962035 0.13634781 0.05532203 0.05365389 0.00315942
 0.42705449 0.01757866 0.16220257]",0.49269795417785645,0.0645601749420166,0.30162787437438965
3000,9,"[0.03265716 0.036321   0.05075015 0.10016736 0.31477065 0.095401
 0.02553428 0.25161619 0.09278221]",0.49936795234680176,0.06158638000488281,0.2620210647583008
3000,9,"[0.14050258 0.29164031 0.05036029 0.09261731 0.03047052 0.1290306
 0.23063462 0.00826062 0.02648315]",0.4862539768218994,0.06252002716064453,0.352630615234375
3000,9,"[0.06741835 0.11150697 0.06452836 0.03105663 0.02571529 0.20353544
 0.00418615 0.08561163 0.40644118]",0.48941683769226074,0.06203174591064453,0.43277668952941895
3000,9,"[0.05458609 0.0226726  0.02165174 0.06930483 0.00142974 0.03372033
 0.05620369 0.28172769 0.45870331]",0.49411797523498535,0.06100893020629883,0.34615182876586914
3000,9,"[0.11887349 0.07769872 0.00312886 0.01456162 0.27282153 0.09623791
 0.19723748 0.05198009 0.16746029]",0.5007390975952148,0.061012983322143555,0.2797822952270508
3000,9,"[0.00129859 0.07265811 0.13441185 0.41625443 0.07557927 0.05157028
 0.01236315 0.03211128 0.20375303]",0.48358583450317383,0.06253719329833984,0.31292271614074707
3000,9,"[0.14118216 0.07980522 0.06365681 0.18940288 0.02249079 0.16133173
 0.15916102 0.10577371 0.07719569]",0.4775354862213135,0.06250691413879395,0.398146390914917
3000,9,"[0.14690656 0.09941784 0.05158656 0.00431793 0.04707095 0.5336155
 0.05043431 0.0092204  0.05742995]",0.47989773750305176,0.06300783157348633,0.330780029296875
3000,9,"[0.05360882 0.16949517 0.07405973 0.17486222 0.12066359 0.06672644
 0.0436705  0.29276257 0.00415096]",0.49940061569213867,0.06200909614562988,0.2694125175476074
3000,9,"[1.15310295e-01 1.99408197e-01 6.65928133e-02 1.00826719e-01
 2.21839112e-01 2.84478236e-02 1.60623128e-04 7.01641894e-02
 1.97250227e-01]",0.4894275665283203,0.06159043312072754,0.2760341167449951
3000,9,"[0.00290327 0.0317564  0.00417193 0.12845962 0.37648859 0.06658872
 0.2390207  0.05225509 0.09835568]",0.5054688453674316,0.06200766563415527,0.674799919128418
3000,9,"[0.05785455 0.14976318 0.08734286 0.04481782 0.03700702 0.2040792
 0.17393916 0.23389699 0.01129923]",0.5018949508666992,0.06351757049560547,0.37784266471862793
3000,9,"[0.04466871 0.00600766 0.12742003 0.00041442 0.03210576 0.14934249
 0.34519768 0.09010726 0.20473598]",0.5082955360412598,0.06421685218811035,0.35596179962158203
3000,9,"[0.0741215  0.22860684 0.24612201 0.03528764 0.12083384 0.16796227
 0.05611653 0.00269567 0.0682537 ]",0.4937784671783447,0.06322288513183594,0.38418126106262207
3000,9,"[0.09699227 0.18326568 0.20631951 0.07896046 0.09715305 0.00134252
 0.03931226 0.2101168  0.08653745]",0.5093622207641602,0.060558319091796875,0.37134480476379395
3000,9,"[0.00558523 0.04114213 0.00411089 0.04005606 0.24218771 0.44937728
 0.14866489 0.00779117 0.06108464]",0.5074331760406494,0.06250500679016113,0.36354923248291016
